siteId,Lon,Lat,Height
1230000_4868000,1230000.0,4868000.0,0
1240000_4868000,1240000.0,4868000.0,0
1250000_4868000,1250000.0,4868000.0,0
1260000_4868000,1260000.0,4868000.0,0
1270000_4868000,1270000.0,4868000.0,0
1280000_4868000,1280000.0,4868000.0,0
1290000_4868000,1290000.0,4868000.0,0
1300000_4868000,1300000.0,4868000.0,0
1310000_4868000,1310000.0,4868000.0,0
1320000_4868000,1320000.0,4868000.0,0
1330000_4868000,1330000.0,4868000.0,0
1340000_4868000,1340000.0,4868000.0,0
1350000_4868000,1350000.0,4868000.0,0
1360000_4868000,1360000.0,4868000.0,0
1120000_4878000,1120000.0,4878000.0,0
1130000_4878000,1130000.0,4878000.0,0
1140000_4878000,1140000.0,4878000.0,0
1150000_4878000,1150000.0,4878000.0,0
1160000_4878000,1160000.0,4878000.0,0
1170000_4878000,1170000.0,4878000.0,0
1180000_4878000,1180000.0,4878000.0,0
1190000_4878000,1190000.0,4878000.0,0
1200000_4878000,1200000.0,4878000.0,0
1210000_4878000,1210000.0,4878000.0,0
1220000_4878000,1220000.0,4878000.0,0
1230000_4878000,1230000.0,4878000.0,0
1240000_4878000,1240000.0,4878000.0,0
1250000_4878000,1250000.0,4878000.0,0
1260000_4878000,1260000.0,4878000.0,0
1270000_4878000,1270000.0,4878000.0,0
1280000_4878000,1280000.0,4878000.0,0
1290000_4878000,1290000.0,4878000.0,0
1300000_4878000,1300000.0,4878000.0,0
1310000_4878000,1310000.0,4878000.0,0
1320000_4878000,1320000.0,4878000.0,0
1330000_4878000,1330000.0,4878000.0,0
1340000_4878000,1340000.0,4878000.0,0
1350000_4878000,1350000.0,4878000.0,0
1360000_4878000,1360000.0,4878000.0,0
1370000_4878000,1370000.0,4878000.0,0
1100000_4888000,1100000.0,4888000.0,0
1110000_4888000,1110000.0,4888000.0,0
1130000_4888000,1130000.0,4888000.0,0
1140000_4888000,1140000.0,4888000.0,0
1150000_4888000,1150000.0,4888000.0,0
1160000_4888000,1160000.0,4888000.0,0
1170000_4888000,1170000.0,4888000.0,0
1180000_4888000,1180000.0,4888000.0,0
1190000_4888000,1190000.0,4888000.0,0
1200000_4888000,1200000.0,4888000.0,0
1210000_4888000,1210000.0,4888000.0,0
1220000_4888000,1220000.0,4888000.0,0
1230000_4888000,1230000.0,4888000.0,0
1240000_4888000,1240000.0,4888000.0,0
1250000_4888000,1250000.0,4888000.0,0
1260000_4888000,1260000.0,4888000.0,0
1270000_4888000,1270000.0,4888000.0,0
1280000_4888000,1280000.0,4888000.0,0
1290000_4888000,1290000.0,4888000.0,0
1300000_4888000,1300000.0,4888000.0,0
1310000_4888000,1310000.0,4888000.0,0
1320000_4888000,1320000.0,4888000.0,0
1330000_4888000,1330000.0,4888000.0,0
1340000_4888000,1340000.0,4888000.0,0
1350000_4888000,1350000.0,4888000.0,0
1360000_4888000,1360000.0,4888000.0,0
1370000_4888000,1370000.0,4888000.0,0
1380000_4888000,1380000.0,4888000.0,0
1100000_4898000,1100000.0,4898000.0,0
1120000_4898000,1120000.0,4898000.0,0
1130000_4898000,1130000.0,4898000.0,0
1140000_4898000,1140000.0,4898000.0,0
1150000_4898000,1150000.0,4898000.0,0
1160000_4898000,1160000.0,4898000.0,0
1170000_4898000,1170000.0,4898000.0,0
1180000_4898000,1180000.0,4898000.0,0
1190000_4898000,1190000.0,4898000.0,0
1200000_4898000,1200000.0,4898000.0,0
1210000_4898000,1210000.0,4898000.0,0
1220000_4898000,1220000.0,4898000.0,0
1230000_4898000,1230000.0,4898000.0,0
1240000_4898000,1240000.0,4898000.0,0
1250000_4898000,1250000.0,4898000.0,0
1260000_4898000,1260000.0,4898000.0,0
1270000_4898000,1270000.0,4898000.0,0
1280000_4898000,1280000.0,4898000.0,0
1290000_4898000,1290000.0,4898000.0,0
1300000_4898000,1300000.0,4898000.0,0
1310000_4898000,1310000.0,4898000.0,0
1320000_4898000,1320000.0,4898000.0,0
1330000_4898000,1330000.0,4898000.0,0
1340000_4898000,1340000.0,4898000.0,0
1350000_4898000,1350000.0,4898000.0,0
1360000_4898000,1360000.0,4898000.0,0
1370000_4898000,1370000.0,4898000.0,0
1380000_4898000,1380000.0,4898000.0,0
1100000_4908000,1100000.0,4908000.0,0
1110000_4908000,1110000.0,4908000.0,0
1120000_4908000,1120000.0,4908000.0,0
1130000_4908000,1130000.0,4908000.0,0
1140000_4908000,1140000.0,4908000.0,0
1150000_4908000,1150000.0,4908000.0,0
1160000_4908000,1160000.0,4908000.0,0
1170000_4908000,1170000.0,4908000.0,0
1180000_4908000,1180000.0,4908000.0,0
1190000_4908000,1190000.0,4908000.0,0
1200000_4908000,1200000.0,4908000.0,0
1210000_4908000,1210000.0,4908000.0,0
1220000_4908000,1220000.0,4908000.0,0
1230000_4908000,1230000.0,4908000.0,0
1240000_4908000,1240000.0,4908000.0,0
1250000_4908000,1250000.0,4908000.0,0
1260000_4908000,1260000.0,4908000.0,0
1270000_4908000,1270000.0,4908000.0,0
1280000_4908000,1280000.0,4908000.0,0
1290000_4908000,1290000.0,4908000.0,0
1300000_4908000,1300000.0,4908000.0,0
1310000_4908000,1310000.0,4908000.0,0
1320000_4908000,1320000.0,4908000.0,0
1330000_4908000,1330000.0,4908000.0,0
1340000_4908000,1340000.0,4908000.0,0
1350000_4908000,1350000.0,4908000.0,0
1360000_4908000,1360000.0,4908000.0,0
1370000_4908000,1370000.0,4908000.0,0
1380000_4908000,1380000.0,4908000.0,0
1390000_4908000,1390000.0,4908000.0,0
1100000_4918000,1100000.0,4918000.0,0
1110000_4918000,1110000.0,4918000.0,0
1120000_4918000,1120000.0,4918000.0,0
1130000_4918000,1130000.0,4918000.0,0
1140000_4918000,1140000.0,4918000.0,0
1150000_4918000,1150000.0,4918000.0,0
1160000_4918000,1160000.0,4918000.0,0
1170000_4918000,1170000.0,4918000.0,0
1180000_4918000,1180000.0,4918000.0,0
1190000_4918000,1190000.0,4918000.0,0
1200000_4918000,1200000.0,4918000.0,0
1210000_4918000,1210000.0,4918000.0,0
1220000_4918000,1220000.0,4918000.0,0
1230000_4918000,1230000.0,4918000.0,0
1240000_4918000,1240000.0,4918000.0,0
1250000_4918000,1250000.0,4918000.0,0
1260000_4918000,1260000.0,4918000.0,0
1270000_4918000,1270000.0,4918000.0,0
1280000_4918000,1280000.0,4918000.0,0
1290000_4918000,1290000.0,4918000.0,0
1300000_4918000,1300000.0,4918000.0,0
1310000_4918000,1310000.0,4918000.0,0
1320000_4918000,1320000.0,4918000.0,0
1330000_4918000,1330000.0,4918000.0,0
1340000_4918000,1340000.0,4918000.0,0
1350000_4918000,1350000.0,4918000.0,0
1360000_4918000,1360000.0,4918000.0,0
1370000_4918000,1370000.0,4918000.0,0
1380000_4918000,1380000.0,4918000.0,0
1390000_4918000,1390000.0,4918000.0,0
1400000_4918000,1400000.0,4918000.0,0
1410000_4918000,1410000.0,4918000.0,0
1100000_4928000,1100000.0,4928000.0,0
1110000_4928000,1110000.0,4928000.0,0
1130000_4928000,1130000.0,4928000.0,0
1140000_4928000,1140000.0,4928000.0,0
1150000_4928000,1150000.0,4928000.0,0
1160000_4928000,1160000.0,4928000.0,0
1170000_4928000,1170000.0,4928000.0,0
1180000_4928000,1180000.0,4928000.0,0
1190000_4928000,1190000.0,4928000.0,0
1200000_4928000,1200000.0,4928000.0,0
1210000_4928000,1210000.0,4928000.0,0
1220000_4928000,1220000.0,4928000.0,0
1230000_4928000,1230000.0,4928000.0,0
1240000_4928000,1240000.0,4928000.0,0
1250000_4928000,1250000.0,4928000.0,0
1260000_4928000,1260000.0,4928000.0,0
1270000_4928000,1270000.0,4928000.0,0
1280000_4928000,1280000.0,4928000.0,0
1290000_4928000,1290000.0,4928000.0,0
1300000_4928000,1300000.0,4928000.0,0
1310000_4928000,1310000.0,4928000.0,0
1320000_4928000,1320000.0,4928000.0,0
1330000_4928000,1330000.0,4928000.0,0
1340000_4928000,1340000.0,4928000.0,0
1350000_4928000,1350000.0,4928000.0,0
1360000_4928000,1360000.0,4928000.0,0
1370000_4928000,1370000.0,4928000.0,0
1380000_4928000,1380000.0,4928000.0,0
1390000_4928000,1390000.0,4928000.0,0
1400000_4928000,1400000.0,4928000.0,0
1410000_4928000,1410000.0,4928000.0,0
1420000_4928000,1420000.0,4928000.0,0
1110000_4938000,1110000.0,4938000.0,0
1120000_4938000,1120000.0,4938000.0,0
1130000_4938000,1130000.0,4938000.0,0
1140000_4938000,1140000.0,4938000.0,0
1150000_4938000,1150000.0,4938000.0,0
1160000_4938000,1160000.0,4938000.0,0
1170000_4938000,1170000.0,4938000.0,0
1180000_4938000,1180000.0,4938000.0,0
1190000_4938000,1190000.0,4938000.0,0
1200000_4938000,1200000.0,4938000.0,0
1210000_4938000,1210000.0,4938000.0,0
1220000_4938000,1220000.0,4938000.0,0
1230000_4938000,1230000.0,4938000.0,0
1240000_4938000,1240000.0,4938000.0,0
1250000_4938000,1250000.0,4938000.0,0
1260000_4938000,1260000.0,4938000.0,0
1270000_4938000,1270000.0,4938000.0,0
1280000_4938000,1280000.0,4938000.0,0
1290000_4938000,1290000.0,4938000.0,0
1300000_4938000,1300000.0,4938000.0,0
1310000_4938000,1310000.0,4938000.0,0
1320000_4938000,1320000.0,4938000.0,0
1330000_4938000,1330000.0,4938000.0,0
1340000_4938000,1340000.0,4938000.0,0
1350000_4938000,1350000.0,4938000.0,0
1360000_4938000,1360000.0,4938000.0,0
1370000_4938000,1370000.0,4938000.0,0
1380000_4938000,1380000.0,4938000.0,0
1390000_4938000,1390000.0,4938000.0,0
1400000_4938000,1400000.0,4938000.0,0
1410000_4938000,1410000.0,4938000.0,0
1110000_4948000,1110000.0,4948000.0,0
1120000_4948000,1120000.0,4948000.0,0
1130000_4948000,1130000.0,4948000.0,0
1140000_4948000,1140000.0,4948000.0,0
1150000_4948000,1150000.0,4948000.0,0
1160000_4948000,1160000.0,4948000.0,0
1170000_4948000,1170000.0,4948000.0,0
1180000_4948000,1180000.0,4948000.0,0
1190000_4948000,1190000.0,4948000.0,0
1200000_4948000,1200000.0,4948000.0,0
1210000_4948000,1210000.0,4948000.0,0
1220000_4948000,1220000.0,4948000.0,0
1230000_4948000,1230000.0,4948000.0,0
1240000_4948000,1240000.0,4948000.0,0
1250000_4948000,1250000.0,4948000.0,0
1260000_4948000,1260000.0,4948000.0,0
1270000_4948000,1270000.0,4948000.0,0
1280000_4948000,1280000.0,4948000.0,0
1290000_4948000,1290000.0,4948000.0,0
1300000_4948000,1300000.0,4948000.0,0
1310000_4948000,1310000.0,4948000.0,0
1320000_4948000,1320000.0,4948000.0,0
1330000_4948000,1330000.0,4948000.0,0
1340000_4948000,1340000.0,4948000.0,0
1350000_4948000,1350000.0,4948000.0,0
1360000_4948000,1360000.0,4948000.0,0
1370000_4948000,1370000.0,4948000.0,0
1380000_4948000,1380000.0,4948000.0,0
1390000_4948000,1390000.0,4948000.0,0
1400000_4948000,1400000.0,4948000.0,0
1410000_4948000,1410000.0,4948000.0,0
1420000_4948000,1420000.0,4948000.0,0
1120000_4958000,1120000.0,4958000.0,0
1130000_4958000,1130000.0,4958000.0,0
1140000_4958000,1140000.0,4958000.0,0
1150000_4958000,1150000.0,4958000.0,0
1160000_4958000,1160000.0,4958000.0,0
1170000_4958000,1170000.0,4958000.0,0
1180000_4958000,1180000.0,4958000.0,0
1190000_4958000,1190000.0,4958000.0,0
1200000_4958000,1200000.0,4958000.0,0
1210000_4958000,1210000.0,4958000.0,0
1220000_4958000,1220000.0,4958000.0,0
1230000_4958000,1230000.0,4958000.0,0
1240000_4958000,1240000.0,4958000.0,0
1250000_4958000,1250000.0,4958000.0,0
1260000_4958000,1260000.0,4958000.0,0
1270000_4958000,1270000.0,4958000.0,0
1280000_4958000,1280000.0,4958000.0,0
1290000_4958000,1290000.0,4958000.0,0
1300000_4958000,1300000.0,4958000.0,0
1310000_4958000,1310000.0,4958000.0,0
1320000_4958000,1320000.0,4958000.0,0
1330000_4958000,1330000.0,4958000.0,0
1340000_4958000,1340000.0,4958000.0,0
1350000_4958000,1350000.0,4958000.0,0
1360000_4958000,1360000.0,4958000.0,0
1370000_4958000,1370000.0,4958000.0,0
1380000_4958000,1380000.0,4958000.0,0
1390000_4958000,1390000.0,4958000.0,0
1400000_4958000,1400000.0,4958000.0,0
1410000_4958000,1410000.0,4958000.0,0
1420000_4958000,1420000.0,4958000.0,0
1140000_4968000,1140000.0,4968000.0,0
1150000_4968000,1150000.0,4968000.0,0
1160000_4968000,1160000.0,4968000.0,0
1170000_4968000,1170000.0,4968000.0,0
1180000_4968000,1180000.0,4968000.0,0
1190000_4968000,1190000.0,4968000.0,0
1200000_4968000,1200000.0,4968000.0,0
1210000_4968000,1210000.0,4968000.0,0
1220000_4968000,1220000.0,4968000.0,0
1230000_4968000,1230000.0,4968000.0,0
1240000_4968000,1240000.0,4968000.0,0
1250000_4968000,1250000.0,4968000.0,0
1260000_4968000,1260000.0,4968000.0,0
1270000_4968000,1270000.0,4968000.0,0
1280000_4968000,1280000.0,4968000.0,0
1290000_4968000,1290000.0,4968000.0,0
1300000_4968000,1300000.0,4968000.0,0
1310000_4968000,1310000.0,4968000.0,0
1320000_4968000,1320000.0,4968000.0,0
1330000_4968000,1330000.0,4968000.0,0
1340000_4968000,1340000.0,4968000.0,0
1350000_4968000,1350000.0,4968000.0,0
1360000_4968000,1360000.0,4968000.0,0
1370000_4968000,1370000.0,4968000.0,0
1380000_4968000,1380000.0,4968000.0,0
1390000_4968000,1390000.0,4968000.0,0
1400000_4968000,1400000.0,4968000.0,0
1410000_4968000,1410000.0,4968000.0,0
1420000_4968000,1420000.0,4968000.0,0
1130000_4978000,1130000.0,4978000.0,0
1140000_4978000,1140000.0,4978000.0,0
1150000_4978000,1150000.0,4978000.0,0
1160000_4978000,1160000.0,4978000.0,0
1170000_4978000,1170000.0,4978000.0,0
1180000_4978000,1180000.0,4978000.0,0
1190000_4978000,1190000.0,4978000.0,0
1200000_4978000,1200000.0,4978000.0,0
1210000_4978000,1210000.0,4978000.0,0
1220000_4978000,1220000.0,4978000.0,0
1230000_4978000,1230000.0,4978000.0,0
1240000_4978000,1240000.0,4978000.0,0
1250000_4978000,1250000.0,4978000.0,0
1260000_4978000,1260000.0,4978000.0,0
1270000_4978000,1270000.0,4978000.0,0
1280000_4978000,1280000.0,4978000.0,0
1290000_4978000,1290000.0,4978000.0,0
1300000_4978000,1300000.0,4978000.0,0
1310000_4978000,1310000.0,4978000.0,0
1320000_4978000,1320000.0,4978000.0,0
1330000_4978000,1330000.0,4978000.0,0
1340000_4978000,1340000.0,4978000.0,0
1350000_4978000,1350000.0,4978000.0,0
1360000_4978000,1360000.0,4978000.0,0
1370000_4978000,1370000.0,4978000.0,0
1380000_4978000,1380000.0,4978000.0,0
1390000_4978000,1390000.0,4978000.0,0
1400000_4978000,1400000.0,4978000.0,0
1410000_4978000,1410000.0,4978000.0,0
1420000_4978000,1420000.0,4978000.0,0
1140000_4988000,1140000.0,4988000.0,0
1150000_4988000,1150000.0,4988000.0,0
1160000_4988000,1160000.0,4988000.0,0
1170000_4988000,1170000.0,4988000.0,0
1180000_4988000,1180000.0,4988000.0,0
1190000_4988000,1190000.0,4988000.0,0
1200000_4988000,1200000.0,4988000.0,0
1210000_4988000,1210000.0,4988000.0,0
1220000_4988000,1220000.0,4988000.0,0
1230000_4988000,1230000.0,4988000.0,0
1240000_4988000,1240000.0,4988000.0,0
1250000_4988000,1250000.0,4988000.0,0
1260000_4988000,1260000.0,4988000.0,0
1270000_4988000,1270000.0,4988000.0,0
1280000_4988000,1280000.0,4988000.0,0
1290000_4988000,1290000.0,4988000.0,0
1300000_4988000,1300000.0,4988000.0,0
1310000_4988000,1310000.0,4988000.0,0
1320000_4988000,1320000.0,4988000.0,0
1330000_4988000,1330000.0,4988000.0,0
1340000_4988000,1340000.0,4988000.0,0
1350000_4988000,1350000.0,4988000.0,0
1360000_4988000,1360000.0,4988000.0,0
1370000_4988000,1370000.0,4988000.0,0
1380000_4988000,1380000.0,4988000.0,0
1390000_4988000,1390000.0,4988000.0,0
1400000_4988000,1400000.0,4988000.0,0
1410000_4988000,1410000.0,4988000.0,0
1420000_4988000,1420000.0,4988000.0,0
1430000_4988000,1430000.0,4988000.0,0
1140000_4998000,1140000.0,4998000.0,0
1150000_4998000,1150000.0,4998000.0,0
1160000_4998000,1160000.0,4998000.0,0
1170000_4998000,1170000.0,4998000.0,0
1180000_4998000,1180000.0,4998000.0,0
1190000_4998000,1190000.0,4998000.0,0
1200000_4998000,1200000.0,4998000.0,0
1210000_4998000,1210000.0,4998000.0,0
1220000_4998000,1220000.0,4998000.0,0
1230000_4998000,1230000.0,4998000.0,0
1240000_4998000,1240000.0,4998000.0,0
1250000_4998000,1250000.0,4998000.0,0
1260000_4998000,1260000.0,4998000.0,0
1270000_4998000,1270000.0,4998000.0,0
1280000_4998000,1280000.0,4998000.0,0
1290000_4998000,1290000.0,4998000.0,0
1300000_4998000,1300000.0,4998000.0,0
1310000_4998000,1310000.0,4998000.0,0
1320000_4998000,1320000.0,4998000.0,0
1330000_4998000,1330000.0,4998000.0,0
1340000_4998000,1340000.0,4998000.0,0
1350000_4998000,1350000.0,4998000.0,0
1360000_4998000,1360000.0,4998000.0,0
1370000_4998000,1370000.0,4998000.0,0
1380000_4998000,1380000.0,4998000.0,0
1390000_4998000,1390000.0,4998000.0,0
1400000_4998000,1400000.0,4998000.0,0
1410000_4998000,1410000.0,4998000.0,0
1420000_4998000,1420000.0,4998000.0,0
1430000_4998000,1430000.0,4998000.0,0
1150000_5008000,1150000.0,5008000.0,0
1160000_5008000,1160000.0,5008000.0,0
1170000_5008000,1170000.0,5008000.0,0
1180000_5008000,1180000.0,5008000.0,0
1190000_5008000,1190000.0,5008000.0,0
1200000_5008000,1200000.0,5008000.0,0
1210000_5008000,1210000.0,5008000.0,0
1220000_5008000,1220000.0,5008000.0,0
1230000_5008000,1230000.0,5008000.0,0
1240000_5008000,1240000.0,5008000.0,0
1250000_5008000,1250000.0,5008000.0,0
1260000_5008000,1260000.0,5008000.0,0
1270000_5008000,1270000.0,5008000.0,0
1280000_5008000,1280000.0,5008000.0,0
1290000_5008000,1290000.0,5008000.0,0
1300000_5008000,1300000.0,5008000.0,0
1310000_5008000,1310000.0,5008000.0,0
1320000_5008000,1320000.0,5008000.0,0
1330000_5008000,1330000.0,5008000.0,0
1340000_5008000,1340000.0,5008000.0,0
1350000_5008000,1350000.0,5008000.0,0
1360000_5008000,1360000.0,5008000.0,0
1370000_5008000,1370000.0,5008000.0,0
1380000_5008000,1380000.0,5008000.0,0
1390000_5008000,1390000.0,5008000.0,0
1400000_5008000,1400000.0,5008000.0,0
1410000_5008000,1410000.0,5008000.0,0
1420000_5008000,1420000.0,5008000.0,0
1430000_5008000,1430000.0,5008000.0,0
1440000_5008000,1440000.0,5008000.0,0
1160000_5018000,1160000.0,5018000.0,0
1170000_5018000,1170000.0,5018000.0,0
1180000_5018000,1180000.0,5018000.0,0
1190000_5018000,1190000.0,5018000.0,0
1200000_5018000,1200000.0,5018000.0,0
1210000_5018000,1210000.0,5018000.0,0
1220000_5018000,1220000.0,5018000.0,0
1230000_5018000,1230000.0,5018000.0,0
1240000_5018000,1240000.0,5018000.0,0
1250000_5018000,1250000.0,5018000.0,0
1260000_5018000,1260000.0,5018000.0,0
1270000_5018000,1270000.0,5018000.0,0
1280000_5018000,1280000.0,5018000.0,0
1290000_5018000,1290000.0,5018000.0,0
1300000_5018000,1300000.0,5018000.0,0
1310000_5018000,1310000.0,5018000.0,0
1320000_5018000,1320000.0,5018000.0,0
1330000_5018000,1330000.0,5018000.0,0
1340000_5018000,1340000.0,5018000.0,0
1350000_5018000,1350000.0,5018000.0,0
1360000_5018000,1360000.0,5018000.0,0
1370000_5018000,1370000.0,5018000.0,0
1380000_5018000,1380000.0,5018000.0,0
1390000_5018000,1390000.0,5018000.0,0
1400000_5018000,1400000.0,5018000.0,0
1410000_5018000,1410000.0,5018000.0,0
1420000_5018000,1420000.0,5018000.0,0
1430000_5018000,1430000.0,5018000.0,0
1440000_5018000,1440000.0,5018000.0,0
1450000_5018000,1450000.0,5018000.0,0
1170000_5028000,1170000.0,5028000.0,0
1180000_5028000,1180000.0,5028000.0,0
1190000_5028000,1190000.0,5028000.0,0
1200000_5028000,1200000.0,5028000.0,0
1210000_5028000,1210000.0,5028000.0,0
1220000_5028000,1220000.0,5028000.0,0
1230000_5028000,1230000.0,5028000.0,0
1240000_5028000,1240000.0,5028000.0,0
1250000_5028000,1250000.0,5028000.0,0
1260000_5028000,1260000.0,5028000.0,0
1270000_5028000,1270000.0,5028000.0,0
1280000_5028000,1280000.0,5028000.0,0
1290000_5028000,1290000.0,5028000.0,0
1300000_5028000,1300000.0,5028000.0,0
1310000_5028000,1310000.0,5028000.0,0
1320000_5028000,1320000.0,5028000.0,0
1330000_5028000,1330000.0,5028000.0,0
1340000_5028000,1340000.0,5028000.0,0
1350000_5028000,1350000.0,5028000.0,0
1360000_5028000,1360000.0,5028000.0,0
1370000_5028000,1370000.0,5028000.0,0
1380000_5028000,1380000.0,5028000.0,0
1390000_5028000,1390000.0,5028000.0,0
1400000_5028000,1400000.0,5028000.0,0
1410000_5028000,1410000.0,5028000.0,0
1420000_5028000,1420000.0,5028000.0,0
1430000_5028000,1430000.0,5028000.0,0
1440000_5028000,1440000.0,5028000.0,0
1450000_5028000,1450000.0,5028000.0,0
1170000_5038000,1170000.0,5038000.0,0
1180000_5038000,1180000.0,5038000.0,0
1190000_5038000,1190000.0,5038000.0,0
1200000_5038000,1200000.0,5038000.0,0
1210000_5038000,1210000.0,5038000.0,0
1220000_5038000,1220000.0,5038000.0,0
1230000_5038000,1230000.0,5038000.0,0
1240000_5038000,1240000.0,5038000.0,0
1250000_5038000,1250000.0,5038000.0,0
1260000_5038000,1260000.0,5038000.0,0
1270000_5038000,1270000.0,5038000.0,0
1280000_5038000,1280000.0,5038000.0,0
1290000_5038000,1290000.0,5038000.0,0
1300000_5038000,1300000.0,5038000.0,0
1310000_5038000,1310000.0,5038000.0,0
1320000_5038000,1320000.0,5038000.0,0
1330000_5038000,1330000.0,5038000.0,0
1340000_5038000,1340000.0,5038000.0,0
1350000_5038000,1350000.0,5038000.0,0
1360000_5038000,1360000.0,5038000.0,0
1370000_5038000,1370000.0,5038000.0,0
1380000_5038000,1380000.0,5038000.0,0
1390000_5038000,1390000.0,5038000.0,0
1400000_5038000,1400000.0,5038000.0,0
1410000_5038000,1410000.0,5038000.0,0
1420000_5038000,1420000.0,5038000.0,0
1430000_5038000,1430000.0,5038000.0,0
1440000_5038000,1440000.0,5038000.0,0
1450000_5038000,1450000.0,5038000.0,0
1200000_5048000,1200000.0,5048000.0,0
1210000_5048000,1210000.0,5048000.0,0
1220000_5048000,1220000.0,5048000.0,0
1230000_5048000,1230000.0,5048000.0,0
1240000_5048000,1240000.0,5048000.0,0
1250000_5048000,1250000.0,5048000.0,0
1260000_5048000,1260000.0,5048000.0,0
1270000_5048000,1270000.0,5048000.0,0
1280000_5048000,1280000.0,5048000.0,0
1290000_5048000,1290000.0,5048000.0,0
1300000_5048000,1300000.0,5048000.0,0
1310000_5048000,1310000.0,5048000.0,0
1320000_5048000,1320000.0,5048000.0,0
1330000_5048000,1330000.0,5048000.0,0
1340000_5048000,1340000.0,5048000.0,0
1350000_5048000,1350000.0,5048000.0,0
1360000_5048000,1360000.0,5048000.0,0
1370000_5048000,1370000.0,5048000.0,0
1380000_5048000,1380000.0,5048000.0,0
1390000_5048000,1390000.0,5048000.0,0
1400000_5048000,1400000.0,5048000.0,0
1410000_5048000,1410000.0,5048000.0,0
1420000_5048000,1420000.0,5048000.0,0
1430000_5048000,1430000.0,5048000.0,0
1440000_5048000,1440000.0,5048000.0,0
1450000_5048000,1450000.0,5048000.0,0
1190000_5058000,1190000.0,5058000.0,0
1200000_5058000,1200000.0,5058000.0,0
1210000_5058000,1210000.0,5058000.0,0
1220000_5058000,1220000.0,5058000.0,0
1230000_5058000,1230000.0,5058000.0,0
1240000_5058000,1240000.0,5058000.0,0
1250000_5058000,1250000.0,5058000.0,0
1260000_5058000,1260000.0,5058000.0,0
1270000_5058000,1270000.0,5058000.0,0
1280000_5058000,1280000.0,5058000.0,0
1290000_5058000,1290000.0,5058000.0,0
1300000_5058000,1300000.0,5058000.0,0
1310000_5058000,1310000.0,5058000.0,0
1320000_5058000,1320000.0,5058000.0,0
1330000_5058000,1330000.0,5058000.0,0
1340000_5058000,1340000.0,5058000.0,0
1350000_5058000,1350000.0,5058000.0,0
1360000_5058000,1360000.0,5058000.0,0
1370000_5058000,1370000.0,5058000.0,0
1380000_5058000,1380000.0,5058000.0,0
1390000_5058000,1390000.0,5058000.0,0
1400000_5058000,1400000.0,5058000.0,0
